cte_max_before,cte_max_after,steering_l2_before,steering_l2_after,time,mutation type,mutation method,episode
0.4973,0.3391,0.03749190222433741,0.01870789198469359,03-31-22-42,XAI_IG,random,1
1.1204,0.9846,0.15500840081285938,0.13812529830528675,03-31-22-42,XAI_IG,random,2
0.6799,0.8995,0.060692259483931706,0.10674340582633435,03-31-22-42,XAI_IG,random,3
0.4254,0.3742,0.01848321413966465,0.020488662442224945,03-31-22-42,XAI_IG,random,4
0.7317,0.7838,0.06016146958645221,0.053380158446946345,03-31-22-42,XAI_IG,random,5
1.6392,1.1578,0.25364874677636345,0.16731420316699583,03-31-22-42,XAI_IG,random,6
0.801,nan,0.04339981756936038,nan,03-31-22-42,XAI_IG,random,7
0.445,0.3484,0.048910224120903116,0.02631237109443978,03-31-22-52,XAI_IG,attention_same,0
0.9872,nan,0.08867340917141969,nan,03-31-22-52,XAI_IG,attention_same,1
0.7593,0.8608,0.07258862693233188,0.09127356883119692,03-31-22-55,XAI_IG,attention_opposite,0
1.4357,1.1563,0.19529184366300115,0.09300020382779492,03-31-22-55,XAI_IG,attention_opposite,1
0.9799,0.7248,0.13136968723565987,0.09004012453047587,03-31-22-55,XAI_IG,attention_opposite,2
1.0219,0.7141,0.149443821062583,0.08777695410065205,03-31-22-55,XAI_IG,attention_opposite,3
1.0285,1.0162,0.08611044368923473,0.12128603966031744,03-31-22-55,XAI_IG,attention_opposite,4
1.1651,1.5381,0.14561170499199486,0.22858137734823847,03-31-22-55,XAI_IG,attention_opposite,5
1.0195,nan,0.11205765393385718,nan,03-31-22-55,XAI_IG,attention_opposite,6
0.3486,0.4672,0.021466133488662772,0.033683409080875325,03-31-23-04,XAI_IG,random,0
0.4672,0.7601,0.033683409080875325,0.06285687828373808,03-31-23-04,XAI_IG,random,1
0.847,0.9417,0.07872522417654516,0.06528359486049272,03-31-23-04,XAI_IG,random,2
1.4579,1.0946,0.33197495998809196,0.21509360744125589,03-31-23-04,XAI_IG,random,3
0.517,0.4154,0.029976057328229114,0.031412520427923855,03-31-23-04,XAI_IG,random,4
1.459,0.9161,0.2437715731439813,0.10435912519132287,03-31-23-04,XAI_IG,random,5
1.5923,2.4108,0.43860104386974474,0.4654702674524079,03-31-23-04,XAI_IG,random,6
0.8739,0.6472,0.10272514087464846,0.04974528112875575,03-31-23-04,XAI_IG,random,7
1.2245,0.4909,0.25921613770068175,0.05589619592020641,03-31-23-04,XAI_IG,random,8
0.7299,1.3086,0.14455203547952905,0.2304771573550034,03-31-23-04,XAI_IG,random,9
1.3086,1.9409,0.2304771573550034,0.3681739316837377,03-31-23-04,XAI_IG,random,10
2.3557,2.5066,0.4914736208573037,1.0,03-31-23-04,XAI_IG,random,11
1.2881,1.3432,0.15483754223510393,0.16146136365220884,03-31-23-19,XAI_IG,attention_same,0
0.632,1.0963,0.07687199688790827,0.16718957287617414,03-31-23-19,XAI_IG,attention_same,1
0.9673,0.604,0.11198862497444399,0.04349772665227405,03-31-23-19,XAI_IG,attention_same,2
0.9986,0.9247,0.19299391278985079,0.0816236535274919,03-31-23-19,XAI_IG,attention_same,3
0.8683,0.313,0.09699027969291993,0.03338570332819628,03-31-23-19,XAI_IG,attention_same,4
1.4005,2.2038,0.25077049803672896,0.3914745085697751,03-31-23-19,XAI_IG,attention_same,5
0.4091,0.4233,0.03410958531036571,0.03535566274868478,03-31-23-19,XAI_IG,attention_same,6
0.814,0.8095,0.06822040780191704,0.045212229267263725,03-31-23-19,XAI_IG,attention_same,7
0.5543,0.5242,0.05995105216785591,0.055440193495725515,03-31-23-19,XAI_IG,attention_same,8
1.9651,2.0093,0.13241461481193226,0.19424609832112855,03-31-23-19,XAI_IG,attention_same,9
1.0453,0.5908,0.13699768954267444,0.07219805170346534,03-31-23-19,XAI_IG,attention_same,10
1.2433,2.1603,0.1807894068415924,0.23650124787382643,03-31-23-19,XAI_IG,attention_same,11
1.8466,1.4224,0.3546725525218605,0.25914959349422556,03-31-23-19,XAI_IG,attention_same,12
0.7573,0.8718,0.06144290627409964,0.041286443912739675,03-31-23-19,XAI_IG,attention_same,13
2.42,2.5213,0.39951939869820535,0.9811990297258086,03-31-23-19,XAI_IG,attention_same,14
0.3502,0.5755,0.022842810274878694,0.03569155468433898,03-31-23-37,XAI_IG,attention_opposite,0
1.6257,2.5594,0.27221433071106704,0.9807745575564273,03-31-23-37,XAI_IG,attention_opposite,1
0.6393,0.6005,0.08525209829827876,0.053538931123794826,03-31-23-40,XAI_IG,random,0
0.3805,0.7533,0.0297186426327784,0.07342467662916365,03-31-23-40,XAI_IG,random,1
1.2517,0.9376,0.1352899611831967,0.05309668009006501,03-31-23-40,XAI_IG,random,2
1.035,1.1721,0.10532124081604073,0.1737385096918112,03-31-23-40,XAI_IG,random,3
0.7864,1.2086,0.1339237697233381,0.21353842127379594,03-31-23-40,XAI_IG,random,4
0.7741,0.9141,0.07707860501649921,0.13344255799244964,03-31-23-40,XAI_IG,random,5
0.6905,0.4665,0.043315163960100656,0.028708785992359213,03-31-23-40,XAI_IG,random,6
0.7434,1.0067,0.06500510994989524,0.11222618614323193,03-31-23-40,XAI_IG,random,7
0.8092,1.2405,0.10985183952646867,0.1996999686330893,03-31-23-40,XAI_IG,random,8
0.386,0.4008,0.025157803649058664,0.024423072523147776,03-31-23-40,XAI_IG,random,9
1.1352,1.4245,0.1718017409561518,0.20805090532671264,03-31-23-40,XAI_IG,random,10
0.8842,0.9182,0.15094703595124748,0.1050604876219517,03-31-23-40,XAI_IG,random,11
1.36,1.9156,0.18902907746944567,0.3307791040716295,03-31-23-40,XAI_IG,random,12
0.9107,0.7145,0.13536607535666992,0.10024388607000881,03-31-23-40,XAI_IG,random,13
0.8662,0.799,0.09089162946302146,0.13662635428232506,03-31-23-40,XAI_IG,random,14
2.1644,2.4391,0.325341680819054,0.3629163988965636,03-31-23-40,XAI_IG,random,15
0.8626,1.1311,0.14327434452001905,0.17591899826262233,03-31-23-40,XAI_IG,random,16
1.4836,0.9156,0.22055628679007974,0.11575886328181452,03-31-23-40,XAI_IG,random,17
1.0856,nan,0.16088022709175903,nan,03-31-23-40,XAI_IG,random,18
0.9992,1.5413,0.17807039948879214,0.35044923893438557,03-28-09-48,XAI_GC,random,0
1.5413,nan,0.35044923893438557,nan,03-28-09-48,XAI_GC,random,1
0.9491,1.3871,0.17423227031733496,0.2617640662995087,03-28-09-52,XAI_GC,attention_same,0
0.6603,0.8012,0.05731262142898834,0.06152713326410839,03-28-09-52,XAI_GC,attention_same,1
1.4219,nan,0.2811543998332353,nan,03-28-09-52,XAI_GC,attention_same,2
0.9385,1.4661,0.16810860228777033,0.2864267496122014,03-28-09-56,XAI_GC,attention_opposite,0
0.4522,0.592,0.04952400029922687,0.08060864761012032,03-28-09-56,XAI_GC,attention_opposite,1
1.0807,2.0008,0.14468326070227322,0.32549462242628246,03-28-09-56,XAI_GC,attention_opposite,2
0.3669,0.8263,0.03410855360633154,0.1083996607760168,03-28-09-56,XAI_GC,attention_opposite,3
1.7812,1.0353,0.34682210265685154,0.17891887516078755,03-28-09-56,XAI_GC,attention_opposite,4
0.7659,1.1124,0.08479412942697814,0.11900809151742728,03-28-09-56,XAI_GC,attention_opposite,5
0.911,1.3986,0.17455353777717986,0.23596554968455127,03-28-09-56,XAI_GC,attention_opposite,6
1.3986,2.1435,0.23596554968455127,0.3659244423688466,03-28-09-56,XAI_GC,attention_opposite,7
0.8432,nan,0.10484517206121177,nan,03-28-09-56,XAI_GC,attention_opposite,8
0.7656,0.3893,0.08959390908589235,0.014897434154364973,03-28-10-07,XAI_GC,random,0
0.3893,0.4113,0.014897434154364973,0.009779406613058865,03-28-10-07,XAI_GC,random,1
0.9721,1.4016,0.13563756401925817,0.26231093101834285,03-28-10-07,XAI_GC,random,2
0.7797,1.3858,0.11110327195128929,0.26744619016794785,03-28-10-07,XAI_GC,random,3
1.0615,1.0372,0.12657958101249142,0.09818915503762912,03-28-10-07,XAI_GC,random,4
0.8825,0.8924,0.07479369107222039,0.0954146395132754,03-28-10-07,XAI_GC,random,5
1.2459,1.548,0.24871152660255286,0.2892691923270731,03-28-10-07,XAI_GC,random,6
1.548,2.5131,0.2892691923270731,1.0,03-28-10-07,XAI_GC,random,7
0.7621,0.3097,0.09470210409279424,0.024530935390045475,03-28-10-17,XAI_GC,attention_same,0
0.8888,1.4089,0.1185791043579702,0.24781261236207144,03-28-10-17,XAI_GC,attention_same,1
0.3057,0.3423,0.005953498981092643,0.011872385617696943,03-28-10-17,XAI_GC,attention_same,2
0.6454,0.9533,0.07481886969098121,0.11970758586160808,03-28-10-17,XAI_GC,attention_same,3
0.9533,1.6884,0.11970758586160808,0.30286497608163193,03-28-10-17,XAI_GC,attention_same,4
1.2602,nan,0.14030916064401805,nan,03-28-10-17,XAI_GC,attention_same,5
0.7086,0.2658,0.08230174861856097,0.015859532899735247,03-28-10-25,XAI_GC,attention_opposite,0
0.8948,1.3764,0.12406479577238046,0.2195379101762696,03-28-10-25,XAI_GC,attention_opposite,1
0.246,0.3557,0.008802082401629403,0.028553623598095147,03-28-10-25,XAI_GC,attention_opposite,2
0.6284,0.9604,0.06730039450597827,0.13459755837785628,03-28-10-25,XAI_GC,attention_opposite,3
1.1093,1.5045,0.17783889518080476,0.2723261170083724,03-28-10-25,XAI_GC,attention_opposite,4
0.8647,1.5008,0.09071228796580462,0.24927755095326004,03-28-10-25,XAI_GC,attention_opposite,5
1.5008,2.5274,0.24927755095326004,0.9710661659339035,03-28-10-25,XAI_GC,attention_opposite,6
0.9273,1.4587,0.13920724766756062,0.22772544483295368,03-28-10-33,XAI_GC,random,0
1.4587,2.1502,0.22772544483295368,0.34104474534372714,03-28-10-33,XAI_GC,random,1
0.6883,0.6806,0.0490056295809783,0.07708526337472504,03-28-10-33,XAI_GC,random,2
1.1123,1.2812,0.24164742561888636,0.2638982860681403,03-28-10-33,XAI_GC,random,3
2.3269,2.3255,0.3406102717281539,0.3225982713647245,03-28-10-33,XAI_GC,random,4
1.8175,1.7474,0.23575023201714676,0.22190076110111737,03-28-10-33,XAI_GC,random,5
0.9405,1.0173,0.08231240548194729,0.09982797115513746,03-28-10-33,XAI_GC,random,6
0.4514,0.3495,0.04289870333221854,0.024205374719531495,03-28-10-33,XAI_GC,random,7
1.7395,1.6572,0.20205283083832962,0.21157537636514245,03-28-10-33,XAI_GC,random,8
2.3358,2.4187,0.35334827648316475,0.3956533457295548,03-28-10-33,XAI_GC,random,9
1.2067,1.2279,0.2048320260077016,0.20200817900149887,03-28-10-33,XAI_GC,random,10
2.3441,2.429,0.3531113997218094,0.35688695451872243,03-28-10-33,XAI_GC,random,11
1.0769,1.0344,0.10824819597272134,0.09611475396702508,03-28-10-33,XAI_GC,random,12
0.4203,0.4696,0.02806072508509573,0.04209566737729031,03-28-10-33,XAI_GC,random,13
1.3868,1.3857,0.2412451313721994,0.23855050369995878,03-28-10-33,XAI_GC,random,14
0.4298,0.4489,0.033338428536492916,0.03352680956193086,03-28-10-33,XAI_GC,random,15
1.2111,1.1792,0.19838706454448127,0.18725553350518595,03-28-10-33,XAI_GC,random,16
1.3877,1.4321,0.23509017800992543,0.24891380524827036,03-28-10-33,XAI_GC,random,17
2.3857,2.4296,0.3429367110237818,0.3671740830753949,03-28-10-33,XAI_GC,random,18
0.2618,0.2657,0.007081561612940258,0.007920294501986884,03-28-10-33,XAI_GC,random,19
1.8805,1.7841,0.20897973398668274,0.19522006265022915,03-28-10-33,XAI_GC,random,20
1.7841,1.6724,0.19522006265022915,0.19934525282173202,03-28-10-33,XAI_GC,random,21
1.2366,1.2345,0.2058751189679386,0.19734466439569065,03-28-10-33,XAI_GC,random,22
2.3672,2.4187,0.33820705857541744,0.3537885044924501,03-28-10-33,XAI_GC,random,23
1.0079,1.0963,0.09356067914635928,0.09857376210566224,03-28-10-33,XAI_GC,random,24
1.3687,1.4017,0.23932967929281546,0.24982526502374705,03-28-10-33,XAI_GC,random,25
2.3301,2.3893,0.34497491515515466,0.35590374151173554,03-28-10-33,XAI_GC,random,26
0.9932,1.02,0.10341727563489683,0.09030749546181509,03-28-10-33,XAI_GC,random,27
2.4182,2.4313,0.34843446371889125,0.35290923050627787,03-28-10-33,XAI_GC,random,28
0.2724,0.2709,0.008441526163881373,0.00745615011425619,03-28-10-33,XAI_GC,random,29
1.2208,1.2461,0.20944240713788473,0.19623095548354508,03-28-10-33,XAI_GC,random,30
0.2253,0.2192,0.005713816719450169,0.0060895512361796526,03-28-10-33,XAI_GC,random,31
1.2186,1.2794,0.20311644525077002,0.19955996607144222,03-28-10-33,XAI_GC,random,32
1.1428,1.1149,0.10653864425273532,0.10832533978653568,03-28-10-33,XAI_GC,random,33
1.8845,1.8534,0.21607294466560323,0.21806022532706473,03-28-10-33,XAI_GC,random,34
0.9744,1.0639,0.08151863036093492,0.11654117846884941,03-28-10-33,XAI_GC,random,35
2.4109,2.4151,0.36610341121682116,0.3566744551027274,03-28-10-33,XAI_GC,random,36
0.3554,0.3045,0.005045105407372121,0.0028091542368504667,03-28-10-33,XAI_GC,random,37
2.4042,2.4107,0.3538865386895046,0.35604613150704123,03-28-10-33,XAI_GC,random,38
0.9289,1.3179,0.13660025251629787,0.1763052844212409,03-28-11-16,XAI_GC,attention_same,0
1.251,1.3442,0.20574639974206052,0.2382268505570312,03-28-11-16,XAI_GC,attention_same,1
1.3801,2.4449,0.2140830760337777,0.3410697528248654,03-28-11-16,XAI_GC,attention_same,2
2.0504,1.7996,0.23290821547396479,0.19115601415595457,03-28-11-16,XAI_GC,attention_same,3
0.731,0.711,0.07054226285192086,0.08173074014917465,03-28-11-16,XAI_GC,attention_same,4
1.6323,2.5234,0.3198234527402806,1.0,03-28-11-23,XAI_GC,attention_opposite,0
0.8241,0.4353,0.07463840883592845,0.04306626600126174,03-28-11-25,XAI_GC,random,0
0.9928,nan,0.14823429911468705,nan,03-28-11-25,XAI_GC,random,1
0.7677,0.8375,0.0744377622267678,0.11462424912128444,03-28-11-29,XAI_GC,attention_same,0
1.0981,1.9789,0.20834970978063322,0.36375377815304083,03-28-11-29,XAI_GC,attention_same,1
0.9867,0.9945,0.06980373326213374,0.06899637248746252,03-28-11-29,XAI_GC,attention_same,2
0.9945,0.8819,0.06899637248746252,0.09206574660279261,03-28-11-29,XAI_GC,attention_same,3
1.2554,2.0458,0.28826898960989844,0.47743283479201853,03-28-11-29,XAI_GC,attention_same,4
1.3066,1.2782,0.11511965687167133,0.19103243292610972,03-28-11-29,XAI_GC,attention_same,5
1.2782,nan,0.19103243292610972,nan,03-28-11-29,XAI_GC,attention_same,6
0.7868,0.4507,0.08459299349913184,0.034905676041401004,03-28-11-38,XAI_GC,attention_opposite,0
0.4507,0.4569,0.034905676041401004,0.04814567289170153,03-28-11-38,XAI_GC,attention_opposite,1
1.0859,1.4793,0.17265013529137144,0.28362581603579096,03-28-11-38,XAI_GC,attention_opposite,2
0.4789,0.4405,0.042746367061361736,0.04176576039127899,03-28-11-38,XAI_GC,attention_opposite,3
1.0108,1.1774,0.1461065800233881,0.17270382978115809,03-28-11-38,XAI_GC,attention_opposite,4
1.1774,nan,0.17270382978115809,nan,03-28-11-38,XAI_GC,attention_opposite,5
1.8563,1.2955,0.3467205969117046,0.20528732254452997,03-28-11-46,XAI_GC,random,0
1.2955,0.8349,0.20528732254452997,0.12175254405842018,03-28-11-46,XAI_GC,random,1
0.8349,1.0295,0.12175254405842018,0.10041805431385814,03-28-11-46,XAI_GC,random,2
1.0295,0.8031,0.10041805431385814,0.08547874649527432,03-28-11-46,XAI_GC,random,3
0.2916,0.3296,0.006038812480586002,0.004161818214731939,03-28-11-46,XAI_GC,random,4
0.699,0.8201,0.05502829325345597,0.06712896590240351,03-28-11-46,XAI_GC,random,5
1.9065,1.2609,0.25256275735321104,0.1669731107368993,03-28-11-46,XAI_GC,random,6
1.1528,1.4413,0.17786507521596115,0.24453882640613137,03-28-11-46,XAI_GC,random,7
1.2028,1.3191,0.2214679416990408,0.23946457734214133,03-28-11-46,XAI_GC,random,8
1.2296,1.298,0.12455568698590275,0.11255223692802689,03-28-11-46,XAI_GC,random,9
0.7828,0.9712,0.09778600492784696,0.09064022722315067,03-28-11-46,XAI_GC,random,10
0.3493,0.3731,0.008286821735437794,0.010878933288925105,03-28-11-46,XAI_GC,random,11
1.2492,1.6636,0.20401156585219252,0.3228880508575924,03-28-11-46,XAI_GC,random,12
1.1812,0.819,0.1176734111908468,0.08327181804875852,03-28-11-46,XAI_GC,random,13
1.0039,0.638,0.15686963786773803,0.07401837996472634,03-28-11-46,XAI_GC,random,14
0.3996,0.5215,0.040303213322334525,0.029587465835644894,03-28-11-46,XAI_GC,random,15
1.4793,2.2826,0.23031203552355792,0.36001244874897903,03-28-11-46,XAI_GC,random,16
0.9736,0.6505,0.0630970637597528,0.05111419697254406,03-28-11-46,XAI_GC,random,17
0.9897,1.0483,0.09127206554112471,0.0979242605854518,03-28-12-06,XAI_GC,attention_same,0
1.3472,0.9536,0.15030807848591313,0.0879127107984579,03-28-12-06,XAI_GC,attention_same,1
1.1902,1.4439,0.19649927482205956,0.2528476738698023,03-28-12-06,XAI_GC,attention_same,2
1.4399,1.145,0.2838457503614331,0.17342149710862007,03-28-12-06,XAI_GC,attention_same,3
1.2288,1.2227,0.14711529327452194,0.11047191480520624,03-28-12-06,XAI_GC,attention_same,4
1.2873,2.1273,0.3120820514313987,0.4620237083422993,03-28-12-06,XAI_GC,attention_same,5
1.2559,1.1282,0.11340118238461634,0.09869526239461478,03-28-12-06,XAI_GC,attention_same,6
2.0263,2.5962,0.49590993275165207,0.954898369856317,03-28-12-06,XAI_GC,attention_same,7
1.053,1.0376,0.0860838732177836,0.09473256162649953,03-28-12-16,XAI_GC,attention_opposite,0
1.3271,1.1097,0.1430733413540827,0.13077797163947807,03-28-12-16,XAI_GC,attention_opposite,1
0.4883,0.8507,0.04548436362266326,0.05164833233922186,03-28-12-16,XAI_GC,attention_opposite,2
0.5911,0.7677,0.044276196408171216,0.04586188957007443,03-28-12-16,XAI_GC,attention_opposite,3
0.9521,nan,0.09504090433037779,nan,03-28-12-16,XAI_GC,attention_opposite,4
1.0582,1.3377,0.14955431540626468,0.2639948429177621,03-28-12-22,XAI_GC,random,0
1.3377,1.5856,0.2639948429177621,0.317077543520795,03-28-12-22,XAI_GC,random,1
1.5856,nan,0.317077543520795,nan,03-28-12-22,XAI_GC,random,2
1.104,1.3653,0.16690450412946162,0.30117823576396113,03-28-12-27,XAI_GC,attention_same,0
1.3653,1.543,0.30117823576396113,0.31461960092219826,03-28-12-27,XAI_GC,attention_same,1
1.1475,2.1032,0.20179125021135627,0.3709708119274373,03-28-12-27,XAI_GC,attention_same,2
1.2231,nan,0.2370674678269244,nan,03-28-12-27,XAI_GC,attention_same,3
1.0553,1.3162,0.14327997797418615,0.2585977289980298,03-28-12-32,XAI_GC,attention_opposite,0
1.3162,1.3295,0.2585977289980298,0.2374189694445627,03-28-12-32,XAI_GC,attention_opposite,1
1.3295,nan,0.2374189694445627,nan,03-28-12-32,XAI_GC,attention_opposite,2
0.247,0.2481,0.006135890624060056,0.013801300106528193,03-28-12-36,XAI_GC,random,0
0.4697,0.388,0.034638508312517476,0.020149423070253702,03-28-12-36,XAI_GC,random,1
1.3634,1.1249,0.19554283758484972,0.14566693012114681,03-28-12-36,XAI_GC,random,2
1.3291,1.9633,0.21007802346597185,0.3550643144408916,03-28-12-36,XAI_GC,random,3
1.1232,0.8869,0.1802061543774028,0.10906465110644799,03-28-12-36,XAI_GC,random,4
0.4739,0.5246,0.05237191216491452,0.059158333605158264,03-28-12-36,XAI_GC,random,5
1.8732,2.448,0.3481945995626932,0.41501248242668953,03-28-12-36,XAI_GC,random,6
0.8904,0.5726,0.09855870906178886,0.04734789179424678,03-28-12-36,XAI_GC,random,7
0.3298,0.3333,0.01784300910190949,0.01777922387581992,03-28-12-36,XAI_GC,random,8
0.5491,0.4836,0.04445979691022229,0.043006902807157035,03-28-12-36,XAI_GC,random,9
0.5132,0.6786,0.028526843755427175,0.02908322797869979,03-28-12-36,XAI_GC,random,10
0.2866,0.2761,0.012186156146358082,0.014307725886590125,03-28-12-36,XAI_GC,random,11
0.8363,1.1877,0.11595145651537533,0.2624597116930683,03-28-12-36,XAI_GC,random,12
0.6579,0.5474,0.06542116131763495,0.05504350621501523,03-28-12-36,XAI_GC,random,13
0.8692,0.4891,0.08410066459403581,0.03366133073784147,03-28-12-36,XAI_GC,random,14
1.1551,1.4394,0.2018125240736569,0.29337344758783523,03-28-12-36,XAI_GC,random,15
1.4394,1.6724,0.29337344758783523,0.33823704954628503,03-28-12-36,XAI_GC,random,16
0.3253,nan,0.009756630059466953,nan,03-28-12-36,XAI_GC,random,17
0.2176,0.2292,0.005998213947207887,0.012342574809511911,03-28-12-57,XAI_GC,attention_same,0
0.4253,0.4191,0.023590607847143685,0.026958696628991915,03-28-12-57,XAI_GC,attention_same,1
0.2733,0.2289,0.014423531167778485,0.011194232828466301,03-28-12-57,XAI_GC,attention_same,2
0.8533,0.8703,0.09415860266551328,0.10610840330280975,03-28-12-57,XAI_GC,attention_same,3
1.3356,1.3525,0.17682610259692652,0.1809182825348255,03-28-12-57,XAI_GC,attention_same,4
1.3525,1.3811,0.1809182825348255,0.17576308144235664,03-28-12-57,XAI_GC,attention_same,5
0.3953,0.4247,0.023070839971950176,0.02221147652745136,03-28-12-57,XAI_GC,attention_same,6
0.8554,0.8529,0.10881338641018452,0.10395664734110008,03-28-12-57,XAI_GC,attention_same,7
0.4432,0.4428,0.05482369336398377,0.053542498517673856,03-28-12-57,XAI_GC,attention_same,8
0.966,0.8732,0.07773548454917027,0.06531054468729384,03-28-12-57,XAI_GC,attention_same,9
0.4164,0.4381,0.028230074805582213,0.02650494064354058,03-28-12-57,XAI_GC,attention_same,10
0.2626,0.2293,0.014752608863056382,0.011691973082675883,03-28-12-57,XAI_GC,attention_same,11
0.6874,0.7062,0.02910960507598441,0.021169428115521405,03-28-12-57,XAI_GC,attention_same,12
0.2503,0.2584,0.013940724616012066,0.013190933616860018,03-28-12-57,XAI_GC,attention_same,13
1.3147,1.4008,0.18271307731711156,0.22489980591749495,03-28-12-57,XAI_GC,attention_same,14
1.0928,1.1043,0.1638567960433011,0.18128575579623832,03-28-12-57,XAI_GC,attention_same,15
0.4405,0.5405,0.05275763148661356,0.06630703232709025,03-28-12-57,XAI_GC,attention_same,16
0.8538,0.8864,0.10583377939062127,0.12199424596887111,03-28-12-57,XAI_GC,attention_same,17
0.4197,0.4443,0.03943596442071067,0.04409632843869135,03-28-12-57,XAI_GC,attention_same,18
0.396,0.4222,0.02229813575655757,0.025420852314412778,03-28-12-57,XAI_GC,attention_same,19
